,order_id,customer_id,order_date,required_date,shipped_date,store_id,staff_id,extract_time_x,source_name_x,late_delivery,latency_days,weekend,orderStatus,Unnamed: 0,item_id,product_id,quantity,list_price_x,discount,extract_time_y,source_name_y,USD_to_EGP,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,extract_time,source_name
726,501,977,2016-10-11,2016-10-12,2016-10-13,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,500,1,19,2,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
727,540,1429,2016-11-03,2016-11-05,2016-11-06,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,True,Completed,539,1,19,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
728,584,1209,2016-12-04,2016-12-05,2016-12-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,583,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
729,605,1208,2016-12-10,2016-12-11,2016-12-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,True,Completed,604,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
730,627,1119,2016-12-25,2016-12-26,2016-12-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,626,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
731,629,973,2016-12-26,2016-12-27,2016-12-29,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,628,1,19,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
732,825,10,2017-04-07,2017-04-08,2017-04-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,True,Completed,819,1,19,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
733,1185,960,2017-10-14,2017-10-16,2017-10-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,1164,1,19,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
734,52,767,2016-02-03,2016-02-04,2016-02-05,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,51,1,25,1,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
735,61,277,2016-02-06,2016-02-09,2016-02-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,60,1,25,1,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
736,63,1075,2016-02-07,2016-02-09,2016-02-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,62,1,25,2,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
737,64,1185,2016-02-07,2016-02-08,2016-02-09,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,63,1,25,2,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
738,82,1223,2016-02-18,2016-02-21,2016-02-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,81,1,25,2,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
739,119,925,2016-03-12,2016-03-14,2016-03-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,118,1,25,1,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
740,182,854,2016-04-18,2016-04-19,2016-04-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,181,1,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
741,191,919,2016-04-27,2016-04-28,2016-04-28,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,190,1,25,1,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
742,199,760,2016-05-01,2016-05-04,2016-05-04,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,198,1,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
743,206,743,2016-05-04,2016-05-06,2016-05-05,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,205,1,25,1,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
744,228,615,2016-05-17,2016-05-20,2016-05-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,227,1,25,1,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
745,229,742,2016-05-19,2016-05-21,2016-05-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,228,1,25,2,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
746,243,802,2016-05-27,2016-05-30,2016-05-28,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,242,1,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
747,247,928,2016-05-30,2016-06-01,2016-06-01,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,246,1,25,1,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
748,270,879,2016-06-12,2016-06-15,2016-06-13,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,269,1,25,2,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
749,279,378,2016-06-21,2016-06-22,2016-06-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,278,1,25,1,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
750,280,638,2016-06-21,2016-06-22,2016-06-23,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,279,1,25,1,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
751,296,1245,2016-07-04,2016-07-07,2016-07-06,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,295,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
752,364,373,2016-08-12,2016-08-14,2016-08-13,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,363,1,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
753,370,758,2016-08-15,2016-08-18,2016-08-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,369,1,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
754,399,1001,2016-08-29,2016-09-01,2016-09-01,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,398,1,25,1,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
755,410,1151,2016-09-01,2016-09-03,2016-09-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,409,1,25,1,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
756,454,988,2016-09-23,2016-09-25,2016-09-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,True,Completed,453,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
757,497,785,2016-10-10,2016-10-11,2016-10-11,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,496,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
758,506,831,2016-10-14,2016-10-16,2016-10-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,505,1,25,1,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
759,543,62,2016-11-06,2016-11-09,2016-11-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,542,1,25,1,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
760,545,1108,2016-11-08,2016-11-10,2016-11-09,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,544,1,25,2,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
761,562,942,2016-11-19,2016-11-20,2016-11-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,561,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
762,619,454,2016-12-22,2016-12-25,2016-12-25,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,618,1,25,1,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
763,632,163,2016-12-27,2016-12-29,2016-12-29,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,631,1,25,1,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
764,647,283,2017-01-09,2017-01-10,2017-01-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,646,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
765,702,1352,2017-02-08,2017-02-09,2017-02-11,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,697,1,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
766,828,246,2017-04-09,2017-04-10,2017-04-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,822,1,25,2,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
767,941,736,2017-06-12,2017-06-14,2017-06-14,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,932,1,25,1,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
768,943,1025,2017-06-13,2017-06-15,2017-06-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,934,1,25,1,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
769,1071,602,2017-08-17,2017-08-20,2017-08-18,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1055,1,25,2,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
770,1253,44,2017-11-18,2017-11-21,2017-11-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1224,1,25,2,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
771,1271,734,2017-11-27,2017-11-30,2017-11-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1242,1,25,2,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
772,1296,231,2017-12-14,2017-12-17,2017-12-15,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1266,1,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
773,55,1173,2016-02-04,2016-02-07,2016-02-06,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,54,1,21,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
774,59,563,2016-02-05,2016-02-07,2016-02-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,58,1,21,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
775,160,205,2016-04-04,2016-04-06,2016-04-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,159,1,21,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
776,194,558,2016-04-28,2016-04-30,2016-05-01,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,True,Completed,193,1,21,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
777,214,363,2016-05-10,2016-05-12,2016-05-11,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,213,1,21,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
778,225,307,2016-05-17,2016-05-20,2016-05-19,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,224,1,21,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
779,273,1340,2016-06-16,2016-06-19,2016-06-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,272,1,21,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
780,330,622,2016-07-24,2016-07-27,2016-07-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,329,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
781,354,551,2016-08-03,2016-08-05,2016-08-06,3,8,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,353,1,21,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
782,358,1042,2016-08-05,2016-08-07,2016-08-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,357,1,21,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
783,363,834,2016-08-11,2016-08-12,2016-08-13,3,8,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,362,1,21,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
784,366,1054,2016-08-13,2016-08-14,2016-08-14,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,365,1,21,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
785,375,536,2016-08-17,2016-08-20,2016-08-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,374,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
786,381,1297,2016-08-19,2016-08-21,2016-08-21,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,380,1,21,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
787,385,1274,2016-08-20,2016-08-23,2016-08-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,384,1,21,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
788,434,726,2016-09-13,2016-09-15,2016-09-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,433,1,21,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
789,478,304,2016-10-02,2016-10-05,2016-10-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,477,1,21,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
790,512,8,2016-10-19,2016-10-22,2016-10-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,511,1,21,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
791,517,613,2016-10-21,2016-10-22,2016-10-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,True,Completed,516,1,21,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
792,528,676,2016-10-28,2016-10-31,2016-10-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,527,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
793,534,1406,2016-10-29,2016-10-30,2016-10-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,True,Completed,533,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
794,578,819,2016-11-27,2016-11-28,2016-11-29,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,577,1,21,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
795,592,1232,2016-12-06,2016-12-08,2016-12-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,591,1,21,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
796,624,814,2016-12-24,2016-12-25,2016-12-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,623,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
797,760,1104,2017-03-07,2017-03-10,2017-03-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,754,1,21,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
798,807,1148,2017-03-30,2017-04-01,2017-04-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,True,Completed,801,1,21,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
799,636,532,2017-01-03,2017-01-04,2017-01-05,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,635,1,85,2,329.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,15806.521,Haro Downtown 16 - 2017,2,1,2017,329.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
800,817,301,2017-04-04,2017-04-05,2017-04-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,811,1,85,1,329.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,15806.521,Haro Downtown 16 - 2017,2,1,2017,329.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
