,order_id,item_id,product_id,quantity,list_price,discount,extract_time,source_name,USD_to_EGP,list_price_egp
527,528,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
528,529,1,12,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
529,530,1,2,2,749.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,35924.521
530,531,1,6,1,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
531,532,1,17,2,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,20549.1
532,533,1,4,1,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
533,534,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
534,535,1,24,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
535,536,1,22,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
536,537,1,10,1,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999
537,538,1,2,2,749.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,35924.521
538,539,1,9,2,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
539,540,1,19,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
540,541,1,22,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
541,542,1,16,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
542,543,1,25,1,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521
543,544,1,12,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
544,545,1,25,2,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521
545,546,1,17,2,429.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,20549.1
546,547,1,11,2,1680.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,80519.421
547,548,1,8,1,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,86219.521
548,549,1,15,1,529.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
549,550,1,4,1,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
550,551,1,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
551,552,1,23,1,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
552,553,1,24,1,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
553,554,1,3,2,999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
554,555,1,8,1,1799.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,86219.521
555,556,1,16,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
556,557,1,9,2,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
557,558,1,7,1,3999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,191599.52099999998
558,559,1,15,2,529.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
559,560,1,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
560,561,1,15,2,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
561,562,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521
562,563,1,6,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
563,564,1,4,1,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
564,565,1,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
565,566,1,24,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
566,567,1,9,1,2999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
567,568,1,5,1,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
568,569,1,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
569,570,1,18,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
570,571,1,4,1,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
571,572,1,3,1,999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
572,573,1,2,1,749.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,35924.521
573,574,1,26,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
574,575,1,4,2,2899.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
575,576,1,9,1,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
576,577,1,3,2,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
577,578,1,21,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
578,579,1,7,2,3999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,191599.52099999998
579,580,1,16,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
580,581,1,8,2,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,86219.521
581,582,1,10,2,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999
582,583,1,15,2,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
583,584,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
584,585,1,10,1,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999
585,586,1,11,2,1680.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,80519.421
586,587,1,24,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
587,588,1,10,2,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999
588,589,1,15,2,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
589,590,1,2,2,749.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,35924.521
590,591,1,16,2,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
591,592,1,21,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
592,593,1,3,2,999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
593,594,1,26,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
594,595,1,4,1,2899.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
595,596,1,5,1,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
596,597,1,17,2,429.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,20549.1
597,598,1,4,2,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
598,599,1,9,2,2999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
599,600,1,26,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
600,601,1,12,2,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
601,602,1,15,2,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
602,603,1,12,1,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
603,604,1,10,2,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999
604,605,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
605,606,1,6,2,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
606,607,1,11,2,1680.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,80519.421
607,608,1,4,2,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
608,609,1,10,1,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999
609,610,1,26,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
610,611,1,16,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
611,612,1,13,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
612,613,1,9,2,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
613,614,1,18,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
614,615,1,11,1,1680.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,80519.421
615,616,1,24,1,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
616,617,1,15,2,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
617,618,1,17,2,429.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,20549.1
618,619,1,25,1,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521
619,620,1,5,2,1320.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
620,621,1,17,2,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,20549.1
621,622,1,9,2,2999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
622,623,1,8,1,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,86219.521
623,624,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
624,625,1,17,1,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,20549.1
625,626,1,15,1,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
626,627,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
627,628,1,15,2,529.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
628,629,1,19,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
629,630,1,5,1,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
630,631,1,24,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
631,632,1,25,1,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521
632,633,1,12,2,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
633,634,1,4,2,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
634,635,1,4,1,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
635,636,1,85,2,329.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,15806.521
636,637,1,9,1,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
637,638,1,103,1,551.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26440.321
638,639,1,15,1,529.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
639,640,1,106,2,449.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
640,641,1,15,1,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
641,642,1,68,2,449.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
642,643,1,53,1,749.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,35924.521
643,644,1,9,1,2999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
644,645,1,99,1,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
645,646,1,15,2,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
646,647,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521
647,648,1,24,1,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
648,649,1,97,2,349.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
649,650,1,3,1,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
650,651,1,79,1,402.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19303.221
651,652,1,102,1,489.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
652,653,1,6,1,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
653,654,1,9,1,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
654,655,1,67,1,250.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12022.421
655,657,1,52,1,875.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41959.921
656,658,1,49,2,3499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
657,659,1,42,2,2299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,110169.521
658,660,1,30,1,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
659,661,1,63,2,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
660,662,1,55,2,2699.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,129329.52099999998
661,663,1,41,2,1469.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,70412.521
662,664,1,52,2,875.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41959.921
663,665,1,58,1,4999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,239499.52099999998
664,666,1,98,2,489.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
665,667,1,79,1,402.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19303.221
666,668,1,48,2,1499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,71849.521
667,669,1,16,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
668,670,1,108,1,449.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
669,671,1,30,1,999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
670,672,1,51,2,6499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,311349.521
671,673,1,66,1,250.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12022.421
672,674,1,26,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
673,675,1,17,1,429.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,20549.1
674,676,1,70,1,659.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,31613.521
675,677,1,75,1,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
676,678,1,52,2,875.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41959.921
677,679,1,15,2,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
678,680,1,81,2,1099.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,52689.521
679,681,1,82,1,659.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,31613.521
680,682,1,39,1,1499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,71849.521
681,683,1,2,2,749.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,35924.521
682,684,1,56,1,5499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,263449.521
683,685,1,59,1,2599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,124539.52099999998
684,686,1,16,1,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
685,687,1,48,2,1499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,71849.521
686,688,1,8,1,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,86219.521
687,689,1,33,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
688,691,1,23,2,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
689,692,1,59,1,2599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,124539.52099999998
690,693,1,104,2,481.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23087.321
691,694,1,48,1,1499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,71849.521
692,695,1,82,2,659.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,31613.521
693,697,1,5,2,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
694,698,1,96,1,349.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
695,699,1,106,2,449.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
696,700,1,7,2,3999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,191599.52099999998
697,702,1,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521
698,703,1,45,2,869.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41672.521
699,704,1,10,2,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999
700,705,1,61,1,4999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,239499.52099999998
701,706,1,27,1,999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
702,707,1,106,2,449.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
703,708,1,6,1,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
704,709,1,55,2,2699.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,129329.52099999998
705,710,1,42,1,2299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,110169.521
706,711,1,5,2,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
707,712,1,44,2,539.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25865.521
708,713,1,93,2,209.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
709,714,1,92,2,209.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
710,715,1,61,2,4999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,239499.52099999998
711,716,1,111,2,470.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22560.421
712,717,1,56,2,5499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,263449.521
713,718,1,92,2,209.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
714,719,1,100,1,489.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
715,720,1,111,1,470.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22560.421
716,721,1,45,2,869.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41672.521
717,722,1,22,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
718,723,1,24,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
719,724,1,23,1,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
720,725,1,90,1,209.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
721,726,1,64,1,489.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
722,727,1,78,1,647.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,31038.720999999998
723,728,1,70,1,659.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,31613.521
724,729,1,101,2,339.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16285.521
725,730,1,59,2,2599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,124539.52099999998
726,731,1,91,1,349.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
727,732,1,47,1,5299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.52099999998
728,734,1,26,1,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
729,735,1,71,2,416.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821
730,736,1,56,2,5499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,263449.521
731,737,1,52,1,875.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41959.921
732,738,1,82,2,659.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,31613.521
733,739,1,3,1,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
734,740,1,81,1,1099.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,52689.521
735,741,1,58,1,4999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,239499.52099999998
736,742,1,107,2,416.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821
737,743,1,80,1,761.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,36499.320999999996
738,744,1,33,2,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
739,745,1,95,2,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
740,746,1,99,1,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
741,747,1,110,1,470.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22560.421
742,748,1,16,2,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
743,749,1,9,1,2999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
744,750,1,72,1,619.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,29697.521
745,751,1,45,2,869.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41672.521
746,752,1,12,2,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
747,753,1,105,2,533.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25578.121
748,754,1,74,2,439.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21075.521
749,755,1,80,2,761.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,36499.320999999996
750,756,1,64,1,489.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
751,757,1,95,1,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
752,758,1,22,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
753,759,1,93,2,209.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
754,760,1,21,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
755,761,1,43,1,5299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.52099999998
756,762,1,102,2,489.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
757,763,1,90,1,209.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
758,764,1,55,1,2699.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,129329.52099999998
759,765,1,28,2,2499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998
760,766,1,111,1,470.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22560.421
761,767,1,63,1,3499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
762,768,1,31,1,1632.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,78220.221
763,769,1,8,1,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,86219.521
764,770,1,110,1,470.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22560.421
765,771,1,13,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
766,772,1,103,1,551.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26440.321
767,773,1,92,1,209.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
768,774,1,65,1,346.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821
769,775,1,39,1,1499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,71849.521
770,776,1,28,1,2499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998
771,777,1,5,1,1320.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
772,778,1,64,1,489.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
773,779,1,101,1,339.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16285.521
774,780,1,32,1,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
775,781,1,109,2,416.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821
776,782,1,20,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
777,783,1,92,1,209.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
778,784,1,22,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
779,785,1,59,2,2599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,124539.52099999998
780,786,1,80,1,761.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,36499.320999999996
781,787,1,51,2,6499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,311349.521
782,788,1,48,1,1499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,71849.521
783,789,1,100,2,489.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
784,790,1,62,2,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
785,791,1,54,1,3199.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,153279.52099999998
786,792,1,16,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
787,793,1,60,1,1559.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521
788,794,1,41,2,1469.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,70412.521
789,795,1,95,2,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
