order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source_name
504,1381,4,2016-10-14,2016-10-15,2016-10-15,1,2,2024-04-30 23:39:11.699093,bikestore.orders
505,721,4,2016-10-14,2016-10-16,2016-10-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders
506,831,4,2016-10-14,2016-10-16,2016-10-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders
507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,2024-04-30 23:39:11.699093,bikestore.orders
508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders
509,235,4,2016-10-16,2016-10-17,2016-10-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders
510,586,4,2016-10-17,2016-10-18,2016-10-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders
511,377,4,2016-10-18,2016-10-20,2016-10-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders
512,8,4,2016-10-19,2016-10-22,2016-10-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders
513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders
514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders
515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders
516,111,4,2016-10-21,2016-10-23,2016-10-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders
517,613,4,2016-10-21,2016-10-22,2016-10-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders
518,1374,4,2016-10-22,2016-10-24,2016-10-25,1,2,2024-04-30 23:39:11.699093,bikestore.orders
519,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders
520,639,4,2016-10-23,2016-10-26,2016-10-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders
521,664,4,2016-10-23,2016-10-25,2016-10-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders
522,724,4,2016-10-23,2016-10-24,2016-10-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders
523,1056,4,2016-10-24,2016-10-26,2016-10-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders
524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,2024-04-30 23:39:11.699093,bikestore.orders
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,2024-04-30 23:39:11.699093,bikestore.orders
526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,2024-04-30 23:39:11.699093,bikestore.orders
528,676,4,2016-10-28,2016-10-31,2016-10-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders
529,753,4,2016-10-28,2016-10-30,2016-10-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,2024-04-30 23:39:11.699093,bikestore.orders
531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,2024-04-30 23:39:11.699093,bikestore.orders
532,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,2024-04-30 23:39:11.699093,bikestore.orders
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders
535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,2024-04-30 23:39:11.699093,bikestore.orders
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,2024-04-30 23:39:11.699093,bikestore.orders
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,2024-04-30 23:39:11.699093,bikestore.orders
538,341,4,2016-11-02,2016-11-05,2016-11-05,2,6,2024-04-30 23:39:11.699093,bikestore.orders
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,2024-04-30 23:39:11.699093,bikestore.orders
541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,2024-04-30 23:39:11.699093,bikestore.orders
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,2024-04-30 23:39:11.699093,bikestore.orders
546,470,4,2016-11-09,2016-11-12,2016-11-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders
547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,2024-04-30 23:39:11.699093,bikestore.orders
548,739,4,2016-11-11,2016-11-13,2016-11-13,2,7,2024-04-30 23:39:11.699093,bikestore.orders
549,64,3,2016-11-12,2016-11-12,NULL,3,9,2024-04-30 23:39:11.699093,bikestore.orders
550,892,4,2016-11-12,2016-11-14,2016-11-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders
551,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,2024-04-30 23:39:11.699093,bikestore.orders
552,1282,4,2016-11-12,2016-11-15,2016-11-13,2,7,2024-04-30 23:39:11.699093,bikestore.orders
553,913,4,2016-11-12,2016-11-13,2016-11-15,3,9,2024-04-30 23:39:11.699093,bikestore.orders
554,104,4,2016-11-13,2016-11-14,2016-11-16,1,3,2024-04-30 23:39:11.699093,bikestore.orders
555,212,4,2016-11-13,2016-11-14,2016-11-16,2,7,2024-04-30 23:39:11.699093,bikestore.orders
556,61,4,2016-11-13,2016-11-14,2016-11-15,3,9,2024-04-30 23:39:11.699093,bikestore.orders
557,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders
558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders
559,959,4,2016-11-16,2016-11-17,2016-11-17,1,2,2024-04-30 23:39:11.699093,bikestore.orders
560,1405,4,2016-11-18,2016-11-19,2016-11-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders
561,90,4,2016-11-19,2016-11-22,2016-11-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders
562,942,4,2016-11-19,2016-11-20,2016-11-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders
564,1058,4,2016-11-20,2016-11-23,2016-11-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders
566,298,4,2016-11-22,2016-11-25,2016-11-23,1,3,2024-04-30 23:39:11.699093,bikestore.orders
567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,2024-04-30 23:39:11.699093,bikestore.orders
568,1275,4,2016-11-23,2016-11-25,2016-11-24,1,3,2024-04-30 23:39:11.699093,bikestore.orders
569,707,4,2016-11-23,2016-11-24,2016-11-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders
570,989,4,2016-11-23,2016-11-24,2016-11-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders
571,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,2024-04-30 23:39:11.699093,bikestore.orders
572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders
573,423,4,2016-11-24,2016-11-26,2016-11-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,2024-04-30 23:39:11.699093,bikestore.orders
575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,2024-04-30 23:39:11.699093,bikestore.orders
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,2024-04-30 23:39:11.699093,bikestore.orders
577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,2024-04-30 23:39:11.699093,bikestore.orders
579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,2024-04-30 23:39:11.699093,bikestore.orders
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,2024-04-30 23:39:11.699093,bikestore.orders
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,2024-04-30 23:39:11.699093,bikestore.orders
582,32,3,2016-12-04,2016-12-04,NULL,1,2,2024-04-30 23:39:11.699093,bikestore.orders
583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,2024-04-30 23:39:11.699093,bikestore.orders
587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,2024-04-30 23:39:11.699093,bikestore.orders
588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders
589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,2024-04-30 23:39:11.699093,bikestore.orders
594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,2024-04-30 23:39:11.699093,bikestore.orders
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,2024-04-30 23:39:11.699093,bikestore.orders
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,2024-04-30 23:39:11.699093,bikestore.orders
597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders
598,40,3,2016-12-09,2016-12-09,NULL,1,3,2024-04-30 23:39:11.699093,bikestore.orders
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders
601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders
602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,2024-04-30 23:39:11.699093,bikestore.orders
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,2024-04-30 23:39:11.699093,bikestore.orders
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,2024-04-30 23:39:11.699093,bikestore.orders
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,2024-04-30 23:39:11.699093,bikestore.orders
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,2024-04-30 23:39:11.699093,bikestore.orders
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,2024-04-30 23:39:11.699093,bikestore.orders
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,2024-04-30 23:39:11.699093,bikestore.orders
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,2024-04-30 23:39:11.699093,bikestore.orders
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,2024-04-30 23:39:11.699093,bikestore.orders
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,2024-04-30 23:39:11.699093,bikestore.orders
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,2024-04-30 23:39:11.699093,bikestore.orders
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,2024-04-30 23:39:11.699093,bikestore.orders
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,2024-04-30 23:39:11.699093,bikestore.orders
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,2024-04-30 23:39:11.699093,bikestore.orders
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,2024-04-30 23:39:11.699093,bikestore.orders
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,2024-04-30 23:39:11.699093,bikestore.orders
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,2024-04-30 23:39:11.699093,bikestore.orders
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,2024-04-30 23:39:11.699093,bikestore.orders
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,2024-04-30 23:39:11.699093,bikestore.orders
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,2024-04-30 23:39:11.699093,bikestore.orders
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,2024-04-30 23:39:11.699093,bikestore.orders
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,2024-04-30 23:39:11.699093,bikestore.orders
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,2024-04-30 23:39:11.699093,bikestore.orders
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,2024-04-30 23:39:11.699093,bikestore.orders
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,2024-04-30 23:39:11.699093,bikestore.orders
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,2024-04-30 23:39:11.699093,bikestore.orders
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,2024-04-30 23:39:11.699093,bikestore.orders
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,2024-04-30 23:39:11.699093,bikestore.orders
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,2024-04-30 23:39:11.699093,bikestore.orders
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,2024-04-30 23:39:11.699093,bikestore.orders
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,2024-04-30 23:39:11.699093,bikestore.orders
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,2024-04-30 23:39:11.699093,bikestore.orders
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2024-04-30 23:39:11.699093,bikestore.orders
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,2024-04-30 23:39:11.699093,bikestore.orders
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,2024-04-30 23:39:11.699093,bikestore.orders
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,2024-04-30 23:39:11.699093,bikestore.orders
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,2024-04-30 23:39:11.699093,bikestore.orders
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,2024-04-30 23:39:11.699093,bikestore.orders
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,2024-04-30 23:39:11.699093,bikestore.orders
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,2024-04-30 23:39:11.699093,bikestore.orders
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,2024-04-30 23:39:11.699093,bikestore.orders
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,2024-04-30 23:39:11.699093,bikestore.orders
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,2024-04-30 23:39:11.699093,bikestore.orders
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,2024-04-30 23:39:11.699093,bikestore.orders
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,2024-04-30 23:39:11.699093,bikestore.orders
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,2024-04-30 23:39:11.699093,bikestore.orders
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders
692,2,3,2017-02-05,2017-02-05,NULL,1,3,2024-04-30 23:39:11.699093,bikestore.orders
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,2024-04-30 23:39:11.699093,bikestore.orders
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,2024-04-30 23:39:11.699093,bikestore.orders
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,2024-04-30 23:39:11.699093,bikestore.orders
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,2024-04-30 23:39:11.699093,bikestore.orders
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,2024-04-30 23:39:11.699093,bikestore.orders
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,2024-04-30 23:39:11.699093,bikestore.orders
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,2024-04-30 23:39:11.699093,bikestore.orders
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,2024-04-30 23:39:11.699093,bikestore.orders
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,2024-04-30 23:39:11.699093,bikestore.orders
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,2024-04-30 23:39:11.699093,bikestore.orders
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,2024-04-30 23:39:11.699093,bikestore.orders
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders
715,12,3,2017-02-15,2017-02-15,NULL,2,6,2024-04-30 23:39:11.699093,bikestore.orders
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,2024-04-30 23:39:11.699093,bikestore.orders
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,2024-04-30 23:39:11.699093,bikestore.orders
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,2024-04-30 23:39:11.699093,bikestore.orders
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,2024-04-30 23:39:11.699093,bikestore.orders
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,2024-04-30 23:39:11.699093,bikestore.orders
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,2024-04-30 23:39:11.699093,bikestore.orders
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,2024-04-30 23:39:11.699093,bikestore.orders
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,2024-04-30 23:39:11.699093,bikestore.orders
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,2024-04-30 23:39:11.699093,bikestore.orders
735,20,3,2017-02-27,2017-02-27,NULL,3,9,2024-04-30 23:39:11.699093,bikestore.orders
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,2024-04-30 23:39:11.699093,bikestore.orders
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,2024-04-30 23:39:11.699093,bikestore.orders
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,2024-04-30 23:39:11.699093,bikestore.orders
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,2024-04-30 23:39:11.699093,bikestore.orders
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,2024-04-30 23:39:11.699093,bikestore.orders
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,2024-04-30 23:39:11.699093,bikestore.orders
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,2024-04-30 23:39:11.699093,bikestore.orders
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,2024-04-30 23:39:11.699093,bikestore.orders
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,2024-04-30 23:39:11.699093,bikestore.orders
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,2024-04-30 23:39:11.699093,bikestore.orders
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,2024-04-30 23:39:11.699093,bikestore.orders
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,2024-04-30 23:39:11.699093,bikestore.orders
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,2024-04-30 23:39:11.699093,bikestore.orders
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,2024-04-30 23:39:11.699093,bikestore.orders
