order_id,customer_id,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source_name,late_delivery,latency_days,weekend,orderStatus
811,524,2017-04-01,2017-04-04,2017-04-04,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
812,1164,2017-04-01,2017-04-02,2017-04-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
813,1203,2017-04-01,2017-04-03,2017-04-02,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
814,629,2017-04-02,2017-04-05,2017-04-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
815,1251,2017-04-03,2017-04-05,2017-04-04,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
816,811,2017-04-03,2017-04-05,2017-04-05,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
817,301,2017-04-04,2017-04-05,2017-04-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
818,1319,2017-04-04,2017-04-07,2017-04-07,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
819,221,2017-04-04,2017-04-07,2017-04-05,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
820,725,2017-04-05,2017-04-08,2017-04-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
821,1181,2017-04-05,2017-04-07,2017-04-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
822,294,2017-04-06,2017-04-08,2017-04-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
823,415,2017-04-06,2017-04-07,2017-04-08,3,8,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
824,993,2017-04-07,2017-04-09,2017-04-10,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
825,10,2017-04-07,2017-04-08,2017-04-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
826,45,2017-04-07,2017-04-10,2017-04-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
827,666,2017-04-07,2017-04-10,2017-04-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
828,246,2017-04-09,2017-04-10,2017-04-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
829,674,2017-04-09,2017-04-10,2017-04-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
830,431,2017-04-11,2017-04-14,2017-04-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
831,1000,2017-04-11,2017-04-12,2017-04-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
832,1215,2017-04-11,2017-04-12,2017-04-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
833,406,2017-04-12,2017-04-14,2017-04-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
834,890,2017-04-12,2017-04-13,2017-04-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
835,940,2017-04-13,2017-04-15,2017-04-14,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
836,455,2017-04-13,2017-04-16,2017-04-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
837,948,2017-04-13,2017-04-16,2017-04-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
838,1395,2017-04-14,2017-04-17,2017-04-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
839,1332,2017-04-15,2017-04-18,2017-04-16,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
840,372,2017-04-15,2017-04-16,2017-04-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
841,428,2017-04-15,2017-04-18,2017-04-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
842,1133,2017-04-15,2017-04-18,2017-04-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
843,1059,2017-04-16,2017-04-17,2017-04-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
844,1436,2017-04-16,2017-04-17,2017-04-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
845,662,2017-04-17,2017-04-18,2017-04-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
846,715,2017-04-17,2017-04-19,2017-04-19,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
847,329,2017-04-18,2017-04-19,2017-04-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
848,597,2017-04-18,2017-04-20,2017-04-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
849,776,2017-04-19,2017-04-20,2017-04-21,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
850,1346,2017-04-19,2017-04-22,2017-04-22,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
851,1139,2017-04-20,2017-04-21,2017-04-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
852,13,2017-04-21,2017-04-23,2017-04-22,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
853,883,2017-04-21,2017-04-24,2017-04-24,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
854,177,2017-04-22,2017-04-25,2017-04-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
855,775,2017-04-22,2017-04-23,2017-04-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
856,477,2017-04-23,2017-04-25,2017-04-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
857,1402,2017-04-24,2017-04-25,2017-04-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
858,162,2017-04-25,2017-04-27,2017-04-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
859,644,2017-04-25,2017-04-26,2017-04-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
860,473,2017-04-27,2017-04-29,2017-04-28,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
861,1177,2017-04-27,2017-04-29,2017-04-30,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
862,1230,2017-04-27,2017-04-30,2017-04-29,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
863,446,2017-04-28,2017-04-30,2017-05-01,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
864,902,2017-04-28,2017-04-30,2017-04-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
865,974,2017-04-29,2017-05-02,2017-05-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
866,1410,2017-04-29,2017-04-30,2017-05-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
867,97,2017-05-01,2017-05-03,2017-05-02,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
868,868,2017-05-01,2017-05-04,2017-05-02,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
869,844,2017-05-01,2017-05-04,2017-05-02,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
870,1416,2017-05-01,2017-05-04,2017-05-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
871,358,2017-05-02,2017-05-04,2017-05-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
872,394,2017-05-03,2017-05-06,2017-05-06,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
873,829,2017-05-03,2017-05-05,2017-05-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
874,661,2017-05-04,2017-05-05,2017-05-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
875,386,2017-05-05,2017-05-06,2017-05-08,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
876,1046,2017-05-05,2017-05-08,2017-05-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
877,784,2017-05-06,2017-05-07,2017-05-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
878,224,2017-05-07,2017-05-10,2017-05-09,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
879,214,2017-05-08,2017-05-09,2017-05-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
880,1206,2017-05-08,2017-05-11,2017-05-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
881,1024,2017-05-08,2017-05-11,2017-05-11,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
882,196,2017-05-09,2017-05-12,2017-05-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
883,507,2017-05-11,2017-05-13,2017-05-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
884,871,2017-05-11,2017-05-13,2017-05-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
885,66,2017-05-13,2017-05-13,2017-05-12,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Rejected
886,1396,2017-05-13,2017-05-14,2017-05-15,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
887,1195,2017-05-13,2017-05-15,2017-05-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
888,1038,2017-05-14,2017-05-16,2017-05-16,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
889,830,2017-05-14,2017-05-17,2017-05-15,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
890,171,2017-05-15,2017-05-18,2017-05-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
891,384,2017-05-15,2017-05-18,2017-05-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
892,651,2017-05-15,2017-05-18,2017-05-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
893,1293,2017-05-16,2017-05-19,2017-05-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
894,1320,2017-05-16,2017-05-19,2017-05-19,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
895,857,2017-05-18,2017-05-21,2017-05-19,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
896,376,2017-05-19,2017-05-22,2017-05-21,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
897,47,2017-05-20,2017-05-21,2017-05-21,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
898,352,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
899,605,2017-05-20,2017-05-21,2017-05-21,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
900,971,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
901,345,2017-05-21,2017-05-22,2017-05-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
902,1278,2017-05-21,2017-05-24,2017-05-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
903,179,2017-05-22,2017-05-23,2017-05-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
904,1020,2017-05-23,2017-05-26,2017-05-24,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
905,609,2017-05-23,2017-05-26,2017-05-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
906,877,2017-05-23,2017-05-26,2017-05-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
907,120,2017-05-24,2017-05-26,2017-05-27,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
908,402,2017-05-25,2017-05-28,2017-05-27,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
909,188,2017-05-26,2017-05-27,2017-05-28,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
910,342,2017-05-26,2017-05-28,2017-05-28,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
911,887,2017-05-26,2017-05-29,2017-05-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
912,519,2017-05-27,2017-05-29,2017-05-29,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
913,699,2017-05-27,2017-05-29,2017-05-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
914,1068,2017-05-28,2017-05-31,2017-05-31,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
915,215,2017-05-28,2017-05-30,2017-05-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
916,718,2017-05-28,2017-05-29,2017-05-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
917,881,2017-05-29,2017-05-31,2017-06-01,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
918,242,2017-05-30,2017-05-31,2017-05-31,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
919,781,2017-05-30,2017-05-31,2017-05-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
920,966,2017-05-30,2017-06-01,2017-06-02,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
921,628,2017-05-31,2017-06-02,2017-06-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
922,656,2017-05-31,2017-06-01,2017-06-03,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
923,769,2017-05-31,2017-06-03,2017-06-02,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
924,68,2017-06-02,2017-06-02,2017-06-02,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Rejected
925,1316,2017-06-02,2017-06-05,2017-06-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
926,233,2017-06-03,2017-06-05,2017-06-06,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
927,1438,2017-06-03,2017-06-05,2017-06-06,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
928,957,2017-06-05,2017-06-06,2017-06-06,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
929,472,2017-06-05,2017-06-06,2017-06-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
930,1224,2017-06-05,2017-06-06,2017-06-06,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
931,631,2017-06-07,2017-06-08,2017-06-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
932,804,2017-06-07,2017-06-08,2017-06-09,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
933,909,2017-06-07,2017-06-10,2017-06-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
934,93,2017-06-09,2017-06-10,2017-06-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
935,43,2017-06-10,2017-06-10,2017-06-12,3,8,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Rejected
936,265,2017-06-10,2017-06-13,2017-06-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
937,73,2017-06-11,2017-06-14,2017-06-13,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
938,129,2017-06-11,2017-06-12,2017-06-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
939,1407,2017-06-11,2017-06-12,2017-06-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
940,585,2017-06-12,2017-06-14,2017-06-13,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
941,736,2017-06-12,2017-06-14,2017-06-14,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
942,537,2017-06-13,2017-06-16,2017-06-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
943,1025,2017-06-13,2017-06-15,2017-06-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
944,138,2017-06-14,2017-06-15,2017-06-17,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
945,167,2017-06-14,2017-06-15,2017-06-16,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
946,525,2017-06-14,2017-06-16,2017-06-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
947,278,2017-06-15,2017-06-18,2017-06-17,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
948,618,2017-06-15,2017-06-17,2017-06-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
949,867,2017-06-16,2017-06-18,2017-06-17,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
950,142,2017-06-16,2017-06-19,2017-06-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
951,339,2017-06-16,2017-06-19,2017-06-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
952,355,2017-06-16,2017-06-18,2017-06-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
953,658,2017-06-16,2017-06-18,2017-06-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
954,611,2017-06-17,2017-06-20,2017-06-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
955,880,2017-06-17,2017-06-19,2017-06-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
956,1184,2017-06-17,2017-06-19,2017-06-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
957,722,2017-06-17,2017-06-20,2017-06-20,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
958,1276,2017-06-18,2017-06-20,2017-06-19,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
959,650,2017-06-18,2017-06-21,2017-06-21,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
960,1390,2017-06-18,2017-06-19,2017-06-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
961,82,2017-06-19,2017-06-21,2017-06-22,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
962,570,2017-06-19,2017-06-22,2017-06-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
963,1432,2017-06-19,2017-06-21,2017-06-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
964,404,2017-06-20,2017-06-22,2017-06-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
965,457,2017-06-20,2017-06-22,2017-06-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
966,389,2017-06-20,2017-06-22,2017-06-22,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
967,1323,2017-06-21,2017-06-24,2017-06-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
968,1403,2017-06-21,2017-06-23,2017-06-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
969,248,2017-06-21,2017-06-24,2017-06-22,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
970,836,2017-06-22,2017-06-25,2017-06-23,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
971,1426,2017-06-22,2017-06-23,2017-06-24,3,8,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
972,270,2017-06-23,2017-06-24,2017-06-25,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
973,238,2017-06-24,2017-06-27,2017-06-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
974,511,2017-06-24,2017-06-27,2017-06-27,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
975,1092,2017-06-25,2017-06-27,2017-06-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
976,1266,2017-06-25,2017-06-28,2017-06-27,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
977,400,2017-06-26,2017-06-28,2017-06-27,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
978,1123,2017-06-26,2017-06-28,2017-06-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
979,1190,2017-06-26,2017-06-29,2017-06-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
980,328,2017-06-26,2017-06-28,2017-06-27,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
981,687,2017-06-26,2017-06-29,2017-06-28,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
982,1423,2017-06-26,2017-06-29,2017-06-28,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
983,1158,2017-06-27,2017-06-28,2017-06-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
984,1287,2017-06-27,2017-06-28,2017-06-29,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
985,461,2017-06-30,2017-07-02,2017-07-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
986,556,2017-06-30,2017-07-03,2017-07-01,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
987,172,2017-07-02,2017-07-04,2017-07-04,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
988,436,2017-07-02,2017-07-04,2017-07-05,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
989,1145,2017-07-02,2017-07-04,2017-07-03,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
990,706,2017-07-04,2017-07-07,2017-07-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
991,751,2017-07-06,2017-07-07,2017-07-09,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
992,723,2017-07-07,2017-07-10,2017-07-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
993,1415,2017-07-09,2017-07-11,2017-07-11,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
994,419,2017-07-09,2017-07-11,2017-07-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
995,621,2017-07-11,2017-07-13,2017-07-14,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
996,915,2017-07-11,2017-07-12,2017-07-12,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
997,485,2017-07-11,2017-07-13,2017-07-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
998,219,2017-07-12,2017-07-13,2017-07-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
999,590,2017-07-12,2017-07-13,2017-07-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1000,645,2017-07-12,2017-07-14,2017-07-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1001,354,2017-07-13,2017-07-16,2017-07-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1002,1418,2017-07-14,2017-07-16,2017-07-16,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1003,503,2017-07-14,2017-07-16,2017-07-16,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1004,1389,2017-07-14,2017-07-17,2017-07-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1005,266,2017-07-15,2017-07-17,2017-07-16,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1006,1070,2017-07-15,2017-07-18,2017-07-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1007,1115,2017-07-16,2017-07-17,2017-07-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1008,1345,2017-07-16,2017-07-18,2017-07-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1009,1064,2017-07-16,2017-07-19,2017-07-19,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1010,8,2017-07-18,2017-07-18,2017-07-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Rejected
1011,495,2017-07-18,2017-07-21,2017-07-21,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1012,620,2017-07-18,2017-07-20,2017-07-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1013,174,2017-07-19,2017-07-22,2017-07-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1014,748,2017-07-19,2017-07-21,2017-07-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1015,799,2017-07-19,2017-07-22,2017-07-21,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1016,1417,2017-07-19,2017-07-20,2017-07-21,3,9,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1017,168,2017-07-20,2017-07-21,2017-07-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
1018,290,2017-07-22,2017-07-23,2017-07-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1019,408,2017-07-22,2017-07-23,2017-07-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
1020,16,2017-07-23,2017-07-23,2017-07-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Rejected
1021,125,2017-07-23,2017-07-24,2017-07-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1022,353,2017-07-23,2017-07-26,2017-07-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1023,356,2017-07-23,2017-07-26,2017-07-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1024,837,2017-07-23,2017-07-25,2017-07-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1025,1304,2017-07-23,2017-07-26,2017-07-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1026,1370,2017-07-26,2017-07-28,2017-07-29,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1027,588,2017-07-26,2017-07-28,2017-07-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1028,1273,2017-07-27,2017-07-28,2017-07-30,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
1029,407,2017-07-29,2017-07-30,2017-08-01,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1030,161,2017-07-29,2017-07-30,2017-07-31,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
1031,1308,2017-07-30,2017-08-01,2017-08-02,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1032,429,2017-07-30,2017-08-02,2017-08-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
